-0.0235605	-0.0154424	-0.040739	-0.0643049	-0.0967994	-0.1586017
0.0007061	0.0166445	-0.0102858	-0.0283457	-0.0581963	-0.1170012
0.026096	0.0387379	0.0159929	-0.0067423	-0.0321883	-0.0926166
0.0533687	0.0652539	0.03844	0.0169592	-0.0129191	-0.0748947
0.0845625	0.0914919	0.0625225	0.0415427	0.0036095	-0.0666052
0.1224774	0.1208262	0.0911749	0.0654012	0.0290439	-0.0500467
0.1712621	0.1465284	0.1140856	0.0892483	0.0431733	-0.0474607
0.2398108	0.1839142	0.1384699	0.1034834	0.0541551	-0.0530683
0.3467863	0.2255511	0.1683891	0.1245808	0.0651471	-0.0678219
0.5555879	0.2712117	0.1914787	0.1413076	0.0663516	-0.0975399
0.9008994	0.2766096	0.1662968	0.1091409	0.0253683	-0.1181033
1.353608	0.5307143	0.3658796	0.2829265	0.1723654	-0.0122555
